Seat Name En,Seat Name Mm,Party Name Pretty En,Uec Id (Parties.Csv),% of Total Valid Total Votes
Shan Constituency 6,ရှမ်းပြည်နယ် မဲဆန္ဒနယ် ၆,Shan Nationalities League for Democracy,5f3f9035c749de0ddc9de064,10.586358904%
Shan Constituency 6,ရှမ်းပြည်နယ် မဲဆန္ဒနယ် ၆,Shan Nationalities Democratic Party,5f3f9035c749de0ddc9de03b,6.655516913%
Shan Constituency 6,ရှမ်းပြည်နယ် မဲဆန္ဒနယ် ၆,National League for Democracy,5f3f9035c749de0ddc9de05b,29.139622976%
Shan Constituency 6,ရှမ်းပြည်နယ် မဲဆန္ဒနယ် ၆,National Democratic Force,5f3f9035c749de0ddc9de052,3.575305141%
Shan Constituency 6,ရှမ်းပြည်နယ် မဲဆန္ဒနယ် ၆,Eastern Shan State Development Democratic Party,5f3f9035c749de0ddc9de087,4.228784086%
Shan Constituency 7,ရှမ်းပြည်နယ် မဲဆန္ဒနယ် ၇,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,30.132557170%
Shan Constituency 7,ရှမ်းပြည်နယ် မဲဆန္ဒနယ် ၇,Shan Nationalities League for Democracy,5f3f9035c749de0ddc9de064,10.294018795%
Shan Constituency 7,ရှမ်းပြည်နယ် မဲဆန္ဒနယ် ၇,Shan Nationalities Democratic Party,5f3f9035c749de0ddc9de03b,9.130446473%
Shan Constituency 7,ရှမ်းပြည်နယ် မဲဆန္ဒနယ် ၇,National League for Democracy,5f3f9035c749de0ddc9de05b,39.361816544%
Shan Constituency 7,ရှမ်းပြည်နယ် မဲဆန္ဒနယ် ၇,National Democratic Force,5f3f9035c749de0ddc9de052,2.295551403%
Shan Constituency 7,ရှမ်းပြည်နယ် မဲဆန္ဒနယ် ၇,Lahu National Development Party,5f3f9035c749de0ddc9de02f,8.785609615%
Shan Constituency 8,ရှမ်းပြည်နယ် မဲဆန္ဒနယ် ၈,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,38.197013289%
Shan Constituency 8,ရှမ်းပြည်နယ် မဲဆန္ဒနယ် ၈,National League for Democracy,5f3f9035c749de0ddc9de05b,44.263176199%
Shan Constituency 8,ရှမ်းပြည်နယ် မဲဆန္ဒနယ် ၈,Danu National Organization Party,5f3f9035c749de0ddc9de07d,5.840631488%
Shan Constituency 8,ရှမ်းပြည်နယ် မဲဆန္ဒနယ် ၈,Danu National Democracy Party,5f3f9035c749de0ddc9de065,11.699179023%
Shan Constituency 9,ရှမ်းပြည်နယ် မဲဆန္ဒနယ် ၉,Union Pa-O National Organization,5f3f9035c749de0ddc9de075,2.351675105%
Shan Constituency 9,ရှမ်းပြည်နယ် မဲဆန္ဒနယ် ၉,Shan Nationalities League for Democracy,5f3f9035c749de0ddc9de064,12.153996789%
Shan Constituency 9,ရှမ်းပြည်နယ် မဲဆန္ဒနယ် ၉,Pa-O National Organization (PNO),5f3f9035c749de0ddc9de031,70.849725667%
Shan Constituency 9,ရှမ်းပြည်နယ် မဲဆန္ဒနယ် ၉,National League for Democracy,5f3f9035c749de0ddc9de05b,14.644602438%
Shan Constituency 10,ရှမ်းပြည်နယ် မဲဆန္ဒနယ် ၁၀,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,13.849541595%
Shan Constituency 10,ရှမ်းပြည်နယ် မဲဆန္ဒနယ် ၁၀,Ta-Arng (Palaung) National Party,5f3f9035c749de0ddc9de038,86.150458405%
Shan Constituency 11,ရှမ်းပြည်နယ် မဲဆန္ဒနယ် ၁၁,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,85.517283276%
Shan Constituency 11,ရှမ်းပြည်နယ် မဲဆန္ဒနယ် ၁၁,Shan State Kokang Democratic Party,5f3f9035c749de0ddc9de068,14.482716724%
Shan Constituency 12,ရှမ်းပြည်နယ် မဲဆန္ဒနယ် ၁၂,Wa National Unity Party,5f3f9035c749de0ddc9de036,17.422796182%
Shan Constituency 12,ရှမ်းပြည်နယ် မဲဆန္ဒနယ် ၁၂,Wa Democratic Party,5f3f9035c749de0ddc9de049,14.733295901%
Shan Constituency 12,ရှမ်းပြည်နယ် မဲဆန္ဒနယ် ၁၂,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,51.544076362%
Shan Constituency 12,ရှမ်းပြည်နယ် မဲဆန္ဒနယ် ၁၂,,,16.299831555%
Sun Constituency 7,မွန်ပြည်နယ် မဲဆန္ဒနယ် ၇,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,18.976010480%
Sun Constituency 7,မွန်ပြည်နယ် မဲဆန္ဒနယ် ၇,National League for Democracy,5f3f9035c749de0ddc9de05b,29.838159439%
Sun Constituency 7,မွန်ပြည်နယ် မဲဆန္ဒနယ် ၇,Mon National Party,5f3f9035c749de0ddc9de066,30.580497257%
Sun Constituency 7,မွန်ပြည်နယ် မဲဆန္ဒနယ် ၇,All Mon Region Democracy Party,5f3f9035c749de0ddc9de039,20.605332824%
Tanintharyi Constituency 1,တနင်္သာရီတိုင်းဒေသကြီး မဲဆန္ဒနယ် ၁,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,21.404473892%
Tanintharyi Constituency 1,တနင်္သာရီတိုင်းဒေသကြီး မဲဆန္ဒနယ် ၁,National Unity Party,5f3f9035c749de0ddc9de02e,2.173120175%
Tanintharyi Constituency 1,တနင်္သာရီတိုင်းဒေသကြီး မဲဆန္ဒနယ် ၁,National League for Democracy,5f3f9035c749de0ddc9de05b,70.719105222%
Tanintharyi Constituency 1,တနင်္သာရီတိုင်းဒေသကြီး မဲဆန္ဒနယ် ၁,National Development Party,5f3f9035c749de0ddc9de08b,2.744514011%
Tanintharyi Constituency 1,တနင်္သာရီတိုင်းဒေသကြီး မဲဆန္ဒနယ် ၁,National Democratic Force,5f3f9035c749de0ddc9de052,2.445140113%
Tanintharyi Constituency 1,တနင်္သာရီတိုင်းဒေသကြီး မဲဆန္ဒနယ် ၁,,,0.513646587%
Tanintharyi Constituency 2,တနင်္သာရီတိုင်းဒေသကြီး မဲဆန္ဒနယ် ၂,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,17.291563466%
Tanintharyi Constituency 2,တနင်္သာရီတိုင်းဒေသကြီး မဲဆန္ဒနယ် ၂,National Unity Party,5f3f9035c749de0ddc9de02e,1.993406556%
Tanintharyi Constituency 2,တနင်္သာရီတိုင်းဒေသကြီး မဲဆန္ဒနယ် ၂,National League for Democracy,5f3f9035c749de0ddc9de05b,79.201612490%
Tanintharyi Constituency 2,တနင်္သာရီတိုင်းဒေသကြီး မဲဆန္ဒနယ် ၂,Dawei Nationalities Party,5f3f9035c749de0ddc9de072,1.513417488%
Tanintharyi Constituency 3,တနင်္သာရီတိုင်းဒေသကြီး မဲဆန္ဒနယ် ၃,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,26.883666044%
Tanintharyi Constituency 3,တနင်္သာရီတိုင်းဒေသကြီး မဲဆန္ဒနယ် ၃,National League for Democracy,5f3f9035c749de0ddc9de05b,70.012783951%
Tanintharyi Constituency 3,တနင်္သာရီတိုင်းဒေသကြီး မဲဆန္ဒနယ် ၃,Dawei Nationalities Party,5f3f9035c749de0ddc9de072,3.103550005%
Tanintharyi Constituency 4,တနင်္သာရီတိုင်းဒေသကြီး မဲဆန္ဒနယ် ၄,Women Party (Mon),5f3f9035c749de0ddc9de08c,1.260327941%
Tanintharyi Constituency 4,တနင်္သာရီတိုင်းဒေသကြီး မဲဆန္ဒနယ် ၄,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,23.030623598%
Tanintharyi Constituency 4,တနင်္သာရီတိုင်းဒေသကြီး မဲဆန္ဒနယ် ၄,National League for Democracy,5f3f9035c749de0ddc9de05b,59.830010761%
Tanintharyi Constituency 4,တနင်္သာရီတိုင်းဒေသကြီး မဲဆန္ဒနယ် ၄,National Democratic Force,5f3f9035c749de0ddc9de052,1.709011983%
Tanintharyi Constituency 4,တနင်္သာရီတိုင်းဒေသကြီး မဲဆန္ဒနယ် ၄,Mon National Party,5f3f9035c749de0ddc9de066,7.481715213%
Tanintharyi Constituency 4,တနင်္သာရီတိုင်းဒေသကြီး မဲဆန္ဒနယ် ၄,Dawei Nationalities Party,5f3f9035c749de0ddc9de072,1.566746311%
Tanintharyi Constituency 4,တနင်္သာရီတိုင်းဒေသကြီး မဲဆန္ဒနယ် ၄,All Mon Region Democracy Party,5f3f9035c749de0ddc9de039,5.121564193%
Tanintharyi Constituency 5,တနင်္သာရီတိုင်းဒေသကြီး မဲဆန္ဒနယ် ၅,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,14.150830465%
Tanintharyi Constituency 5,တနင်္သာရီတိုင်းဒေသကြီး မဲဆန္ဒနယ် ၅,National Unity Party,5f3f9035c749de0ddc9de02e,1.623522370%
Tanintharyi Constituency 5,တနင်္သာရီတိုင်းဒေသကြီး မဲဆန္ဒနယ် ၅,National League for Democracy,5f3f9035c749de0ddc9de05b,72.425557384%
Tanintharyi Constituency 5,တနင်္သာရီတိုင်းဒေသကြီး မဲဆန္ဒနယ် ၅,,,11.800089780%
Tanintharyi Constituency 6,တနင်္သာရီတိုင်းဒေသကြီး မဲဆန္ဒနယ် ၆,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,20.656812208%
Tanintharyi Constituency 6,တနင်္သာရီတိုင်းဒေသကြီး မဲဆန္ဒနယ် ၆,National Unity Party,5f3f9035c749de0ddc9de02e,1.660806336%
Tanintharyi Constituency 6,တနင်္သာရီတိုင်းဒေသကြီး မဲဆန္ဒနယ် ၆,National League for Democracy,5f3f9035c749de0ddc9de05b,70.868466869%
Tanintharyi Constituency 6,တနင်္သာရီတိုင်းဒေသကြီး မဲဆန္ဒနယ် ၆,National Development Party,5f3f9035c749de0ddc9de08b,6.813914587%
Tanintharyi Constituency 7,တနင်္သာရီတိုင်းဒေသကြီး မဲဆန္ဒနယ် ၇,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,33.590951932%
Tanintharyi Constituency 7,တနင်္သာရီတိုင်းဒေသကြီး မဲဆန္ဒနယ် ၇,National Unity Party,5f3f9035c749de0ddc9de02e,2.170459136%
Tanintharyi Constituency 7,တနင်္သာရီတိုင်းဒေသကြီး မဲဆန္ဒနယ် ၇,National League for Democracy,5f3f9035c749de0ddc9de05b,62.232395314%
Tanintharyi Constituency 7,တနင်္သာရီတိုင်းဒေသကြီး မဲဆန္ဒနယ် ၇,Democratic Party (Myanmar),5f3f9035c749de0ddc9de032,2.006193618%
Tanintharyi Constituency 8,တနင်္သာရီတိုင်းဒေသကြီး မဲဆန္ဒနယ် ၈,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,29.378158646%
Tanintharyi Constituency 8,တနင်္သာရီတိုင်းဒေသကြီး မဲဆန္ဒနယ် ၈,National League for Democracy,5f3f9035c749de0ddc9de05b,66.729839596%
Tanintharyi Constituency 8,တနင်္သာရီတိုင်းဒေသကြီး မဲဆန္ဒနယ် ၈,Democratic Party (Myanmar),5f3f9035c749de0ddc9de032,3.892001758%
Tanintharyi Constituency 9,တနင်္သာရီတိုင်းဒေသကြီး မဲဆန္ဒနယ် ၉,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,30.206305956%
Tanintharyi Constituency 9,တနင်္သာရီတိုင်းဒေသကြီး မဲဆန္ဒနယ် ၉,National League for Democracy,5f3f9035c749de0ddc9de05b,66.486706044%
Tanintharyi Constituency 9,တနင်္သာရီတိုင်းဒေသကြီး မဲဆန္ဒနယ် ၉,National Development Party,5f3f9035c749de0ddc9de08b,3.306988001%
Tanintharyi Constituency 10,တနင်္သာရီတိုင်းဒေသကြီး မဲဆန္ဒနယ် ၁၀,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,20.952123680%
Tanintharyi Constituency 10,တနင်္သာရီတိုင်းဒေသကြီး မဲဆန္ဒနယ် ၁၀,National Unity Party,5f3f9035c749de0ddc9de02e,2.647327737%
Tanintharyi Constituency 10,တနင်္သာရီတိုင်းဒေသကြီး မဲဆန္ဒနယ် ၁၀,National League for Democracy,5f3f9035c749de0ddc9de05b,69.744825867%
Tanintharyi Constituency 10,တနင်္သာရီတိုင်းဒေသကြီး မဲဆန္ဒနယ် ၁၀,National Development Party,5f3f9035c749de0ddc9de08b,6.655722716%
Tanintharyi Constituency 11,တနင်္သာရီတိုင်းဒေသကြီး မဲဆန္ဒနယ် ၁၁,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,30.841101376%
Tanintharyi Constituency 11,တနင်္သာရီတိုင်းဒေသကြီး မဲဆန္ဒနယ် ၁၁,National Unity Party,5f3f9035c749de0ddc9de02e,2.729758240%
Tanintharyi Constituency 11,တနင်္သာရီတိုင်းဒေသကြီး မဲဆန္ဒနယ် ၁၁,National League for Democracy,5f3f9035c749de0ddc9de05b,62.851176509%
Tanintharyi Constituency 11,တနင်္သာရီတိုင်းဒေသကြီး မဲဆန္ဒနယ် ၁၁,National Development Party,5f3f9035c749de0ddc9de08b,1.399324019%
Tanintharyi Constituency 11,တနင်္သာရီတိုင်းဒေသကြီး မဲဆန္ဒနယ် ၁၁,Mon National Party,5f3f9035c749de0ddc9de066,2.178639857%
Tanintharyi Constituency 12,တနင်္သာရီတိုင်းဒေသကြီး မဲဆန္ဒနယ် ၁၂,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,41.950544700%
Tanintharyi Constituency 12,တနင်္သာရီတိုင်းဒေသကြီး မဲဆန္ဒနယ် ၁၂,National Unity Party,5f3f9035c749de0ddc9de02e,4.129921033%
Tanintharyi Constituency 12,တနင်္သာရီတိုင်းဒေသကြီး မဲဆန္ဒနယ် ၁၂,National League for Democracy,5f3f9035c749de0ddc9de05b,53.919534267%
Thu Constituency 4,မွန်ပြည်နယ် မဲဆန္ဒနယ် ၄,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,32.417356081%
Thu Constituency 4,မွန်ပြည်နယ် မဲဆန္ဒနယ် ၄,National Unity Party,5f3f9035c749de0ddc9de02e,2.734200680%
Thu Constituency 4,မွန်ပြည်နယ် မဲဆန္ဒနယ် ၄,National League for Democracy,5f3f9035c749de0ddc9de05b,39.665648278%
Thu Constituency 4,မွန်ပြည်နယ် မဲဆန္ဒနယ် ၄,Mon National Party,5f3f9035c749de0ddc9de066,6.697332738%
Thu Constituency 4,မွန်ပြည်နယ် မဲဆန္ဒနယ် ၄,All Mon Region Democracy Party,5f3f9035c749de0ddc9de039,18.485462222%
Thu Constituency 11,မွန်ပြည်နယ် မဲဆန္ဒနယ် ၁၁,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,33.394349383%
Thu Constituency 11,မွန်ပြည်နယ် မဲဆန္ဒနယ် ၁၁,National Unity Party,5f3f9035c749de0ddc9de02e,3.357209179%
Thu Constituency 11,မွန်ပြည်နယ် မဲဆန္ဒနယ် ၁၁,National League for Democracy,5f3f9035c749de0ddc9de05b,56.494230004%
Thu Constituency 11,မွန်ပြည်နယ် မဲဆန္ဒနယ် ၁၁,National Development Party,5f3f9035c749de0ddc9de08b,1.809258522%
Thu Constituency 11,မွန်ပြည်နယ် မဲဆန္ဒနယ် ၁၁,Federal Union Party (FUP),5f3f9035c749de0ddc9de073,0.584958217%
Thu Constituency 11,မွန်ပြည်နယ် မဲဆန္ဒနယ် ၁၁,88 Generation Student Youths (Union of Myanmar),5f3f9035c749de0ddc9de03d,3.789627272%
Thu Constituency 11,မွန်ပြည်နယ် မဲဆန္ဒနယ် ၁၁,,,0.570367423%
Tue Constituency 2,မွန်ပြည်နယ် မဲဆန္ဒနယ် ၂,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,37.863680941%
Tue Constituency 2,မွန်ပြည်နယ် မဲဆန္ဒနယ် ၂,National League for Democracy,5f3f9035c749de0ddc9de05b,59.635501798%
Tue Constituency 2,မွန်ပြည်နယ် မဲဆန္ဒနယ် ၂,National Development Party,5f3f9035c749de0ddc9de08b,2.500817261%
Tue Constituency 9,မွန်ပြည်နယ် မဲဆန္ဒနယ် ၉,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,24.611138450%
Tue Constituency 9,မွန်ပြည်နယ် မဲဆန္ဒနယ် ၉,Pa-O National Organization (PNO),5f3f9035c749de0ddc9de031,6.266715163%
Tue Constituency 9,မွန်ပြည်နယ် မဲဆန္ဒနယ် ၉,National Unity Party,5f3f9035c749de0ddc9de02e,4.979781339%
Tue Constituency 9,မွန်ပြည်နယ် မဲဆန္ဒနယ် ၉,National League for Democracy,5f3f9035c749de0ddc9de05b,57.078670917%
Tue Constituency 9,မွန်ပြည်နယ် မဲဆန္ဒနယ် ၉,National Development Party,5f3f9035c749de0ddc9de08b,1.116840326%
Tue Constituency 9,မွန်ပြည်နယ် မဲဆန္ဒနယ် ၉,Kayin People's Party,5f3f9035c749de0ddc9de035,5.255782109%
Tue Constituency 9,မွန်ပြည်နယ် မဲဆန္ဒနယ် ၉,88 Generation Democracy Party,5f3f9035c749de0ddc9de083,0.340186996%
Tue Constituency 9,မွန်ပြည်နယ် မဲဆန္ဒနယ် ၉,,,0.350884700%
Wed Constituency 3,မွန်ပြည်နယ် မဲဆန္ဒနယ် ၃,Women Party (Mon),5f3f9035c749de0ddc9de08c,1.725153953%
Wed Constituency 3,မွန်ပြည်နယ် မဲဆန္ဒနယ် ၃,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,30.439906892%
Wed Constituency 3,မွန်ပြည်နယ် မဲဆန္ဒနယ် ၃,Phlone-Sqaw Democratic Party,5f3f9035c749de0ddc9de04a,3.274993370%
Wed Constituency 3,မွန်ပြည်နယ် မဲဆန္ဒနယ် ၃,National Unity Party,5f3f9035c749de0ddc9de02e,1.040101358%
Wed Constituency 3,မွန်ပြည်နယ် မဲဆန္ဒနယ် ၃,National League for Democracy,5f3f9035c749de0ddc9de05b,34.572320929%
Wed Constituency 3,မွန်ပြည်နယ် မဲဆန္ဒနယ် ၃,National Democratic Force,5f3f9035c749de0ddc9de052,1.689796399%
Wed Constituency 3,မွန်ပြည်နယ် မဲဆန္ဒနယ် ၃,Mon National Party,5f3f9035c749de0ddc9de066,11.972951472%
Wed Constituency 3,မွန်ပြည်နယ် မဲဆန္ဒနယ် ၃,All Mon Region Democracy Party,5f3f9035c749de0ddc9de039,10.669141695%
Wed Constituency 3,မွန်ပြည်နယ် မဲဆန္ဒနယ် ၃,88 Generation Student Youths (Union of Myanmar),5f3f9035c749de0ddc9de03d,2.934676920%
Wed Constituency 3,မွန်ပြည်နယ် မဲဆန္ဒနယ် ၃,,,1.680957011%
Wed Constituency 10,မွန်ပြည်နယ် မဲဆန္ဒနယ် ၁၀,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,30.451978056%
Wed Constituency 10,မွန်ပြည်နယ် မဲဆန္ဒနယ် ၁၀,The Union of Myanmar Federation of National Politics,5f3f9035c749de0ddc9de03e,0.877976363%
Wed Constituency 10,မွန်ပြည်နယ် မဲဆန္ဒနယ် ၁၀,Phlone-Sqaw Democratic Party,5f3f9035c749de0ddc9de04a,3.227751940%
Wed Constituency 10,မွန်ပြည်နယ် မဲဆန္ဒနယ် ၁၀,National Unity Party,5f3f9035c749de0ddc9de02e,3.143085791%
Wed Constituency 10,မွန်ပြည်နယ် မဲဆန္ဒနယ် ၁၀,National League for Democracy,5f3f9035c749de0ddc9de05b,41.883067930%
Wed Constituency 10,မွန်ပြည်နယ် မဲဆန္ဒနယ် ၁၀,National Democratic Force,5f3f9035c749de0ddc9de052,2.625810417%
Wed Constituency 10,မွန်ပြည်နယ် မဲဆန္ဒနယ် ၁၀,Mon National Party,5f3f9035c749de0ddc9de066,10.519479013%
Wed Constituency 10,မွန်ပြည်နယ် မဲဆန္ဒနယ် ၁၀,All Mon Region Democracy Party,5f3f9035c749de0ddc9de039,6.260655757%
Wed Constituency 10,မွန်ပြည်နယ် မဲဆန္ဒနယ် ၁၀,,,1.010194732%
Yangon Constituency 1,ရန်ကုန်တိုင်းဒေသကြီး မဲဆန္ဒနယ် ၁,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,17.808158598%
Yangon Constituency 1,ရန်ကုန်တိုင်းဒေသကြီး မဲဆန္ဒနယ် ၁,National League for Democracy,5f3f9035c749de0ddc9de05b,78.153291174%
Yangon Constituency 1,ရန်ကုန်တိုင်းဒေသကြီး မဲဆန္ဒနယ် ၁,National Development Party,5f3f9035c749de0ddc9de08b,1.601521287%
Yangon Constituency 1,ရန်ကုန်တိုင်းဒေသကြီး မဲဆန္ဒနယ် ၁,National Democratic Force,5f3f9035c749de0ddc9de052,2.437028941%
Yangon Constituency 2,ရန်ကုန်တိုင်းဒေသကြီး မဲဆန္ဒနယ် ၂,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,18.645320931%
Yangon Constituency 2,ရန်ကုန်တိုင်းဒေသကြီး မဲဆန္ဒနယ် ၂,New National Democracy Party,5f3f9035c749de0ddc9de058,1.505530215%
Yangon Constituency 2,ရန်ကုန်တိုင်းဒေသကြီး မဲဆန္ဒနယ် ၂,National League for Democracy,5f3f9035c749de0ddc9de05b,76.028977730%
Yangon Constituency 2,ရန်ကုန်တိုင်းဒေသကြီး မဲဆန္ဒနယ် ၂,National Development Party,5f3f9035c749de0ddc9de08b,1.525206451%
Yangon Constituency 2,ရန်ကုန်တိုင်းဒေသကြီး မဲဆန္ဒနယ် ၂,88 Generation Student Youths (Union of Myanmar),5f3f9035c749de0ddc9de03d,2.294964672%
Yangon Constituency 3,ရန်ကုန်တိုင်းဒေသကြီး မဲဆန္ဒနယ် ၃,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,12.751094282%
Yangon Constituency 3,ရန်ကုန်တိုင်းဒေသကြီး မဲဆန္ဒနယ် ၃,New National Democracy Party,5f3f9035c749de0ddc9de058,1.804991370%
Yangon Constituency 3,ရန်ကုန်တိုင်းဒေသကြီး မဲဆန္ဒနယ် ၃,National Unity Party,5f3f9035c749de0ddc9de02e,0.870503928%
Yangon Constituency 3,ရန်ကုန်တိုင်းဒေသကြီး မဲဆန္ဒနယ် ၃,National League for Democracy,5f3f9035c749de0ddc9de05b,83.347880013%
Yangon Constituency 3,ရန်ကုန်တိုင်းဒေသကြီး မဲဆန္ဒနယ် ၃,National Development Party,5f3f9035c749de0ddc9de08b,0.796348674%
Yangon Constituency 3,ရန်ကုန်တိုင်းဒေသကြီး မဲဆန္ဒနယ် ၃,,,0.429181733%
Yangon Constituency 4,ရန်ကုန်တိုင်းဒေသကြီး မဲဆန္ဒနယ် ၄,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,15.604046370%
Yangon Constituency 4,ရန်ကုန်တိုင်းဒေသကြီး မဲဆန္ဒနယ် ၄,National Unity Party,5f3f9035c749de0ddc9de02e,0.990325467%
Yangon Constituency 4,ရန်ကုန်တိုင်းဒေသကြီး မဲဆန္ဒနယ် ၄,National League for Democracy,5f3f9035c749de0ddc9de05b,80.905738511%
Yangon Constituency 4,ရန်ကုန်တိုင်းဒေသကြီး မဲဆန္ဒနယ် ၄,National Development Party,5f3f9035c749de0ddc9de08b,0.739935236%
Yangon Constituency 4,ရန်ကုန်တိုင်းဒေသကြီး မဲဆန္ဒနယ် ၄,National Democratic Force,5f3f9035c749de0ddc9de052,1.443756495%
Yangon Constituency 4,ရန်ကုန်တိုင်းဒေသကြီး မဲဆန္ဒနယ် ၄,Kaman National Development Party,5f3f9035c749de0ddc9de050,0.316197921%
Yangon Constituency 5,ရန်ကုန်တိုင်းဒေသကြီး မဲဆန္ဒနယ် ၅,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,16.845290094%
Yangon Constituency 5,ရန်ကုန်တိုင်းဒေသကြီး မဲဆန္ဒနယ် ၅,National League for Democracy,5f3f9035c749de0ddc9de05b,80.784522617%
Yangon Constituency 5,ရန်ကုန်တိုင်းဒေသကြီး မဲဆန္ဒနယ် ၅,National Development Party,5f3f9035c749de0ddc9de08b,0.961796604%
Yangon Constituency 5,ရန်ကုန်တိုင်းဒေသကြီး မဲဆန္ဒနယ် ၅,National Democratic Force,5f3f9035c749de0ddc9de052,0.805403447%
Yangon Constituency 5,ရန်ကုန်တိုင်းဒေသကြီး မဲဆန္ဒနယ် ၅,Democratic Party (Myanmar),5f3f9035c749de0ddc9de032,0.602987237%
Yangon Constituency 6,ရန်ကုန်တိုင်းဒေသကြီး မဲဆန္ဒနယ် ၆,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,12.304296878%
Yangon Constituency 6,ရန်ကုန်တိုင်းဒေသကြီး မဲဆန္ဒနယ် ၆,National League for Democracy,5f3f9035c749de0ddc9de05b,84.593968335%
Yangon Constituency 6,ရန်ကုန်တိုင်းဒေသကြီး မဲဆန္ဒနယ် ၆,National Democratic Force,5f3f9035c749de0ddc9de052,2.172668082%
Yangon Constituency 6,ရန်ကုန်တိုင်းဒေသကြီး မဲဆန္ဒနယ် ၆,Kayin People's Party,5f3f9035c749de0ddc9de035,0.595589466%
Yangon Constituency 6,ရန်ကုန်တိုင်းဒေသကြီး မဲဆန္ဒနယ် ၆,Federal Union Party (FUP),5f3f9035c749de0ddc9de073,0.333477238%
Yangon Constituency 7,ရန်ကုန်တိုင်းဒေသကြီး မဲဆန္ဒနယ် ၇,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,35.946637427%
Yangon Constituency 7,ရန်ကုန်တိုင်းဒေသကြီး မဲဆန္ဒနယ် ၇,National League for Democracy,5f3f9035c749de0ddc9de05b,59.701155377%
Yangon Constituency 7,ရန်ကုန်တိုင်းဒေသကြီး မဲဆန္ဒနယ် ၇,Myanmar Farmers Development Party,5f3f9035c749de0ddc9de069,3.116624025%
Yangon Constituency 7,ရန်ကုန်တိုင်းဒေသကြီး မဲဆန္ဒနယ် ၇,Kayin People's Party,5f3f9035c749de0ddc9de035,1.235583171%
Yangon Constituency 8,ရန်ကုန်တိုင်းဒေသကြီး မဲဆန္ဒနယ် ၈,United Democratic Party,5f3f9035c749de0ddc9de03c,0.710867038%
Yangon Constituency 8,ရန်ကုန်တိုင်းဒေသကြီး မဲဆန္ဒနယ် ၈,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,29.052139656%
Yangon Constituency 8,ရန်ကုန်တိုင်းဒေသကြီး မဲဆန္ဒနယ် ၈,National League for Democracy,5f3f9035c749de0ddc9de05b,67.340471165%
Yangon Constituency 8,ရန်ကုန်တိုင်းဒေသကြီး မဲဆန္ဒနယ် ၈,Myanmar Farmers Development Party,5f3f9035c749de0ddc9de069,2.051609116%
Yangon Constituency 8,ရန်ကုန်တိုင်းဒေသကြီး မဲဆန္ဒနယ် ၈,,,0.844913025%
Yangon Constituency 9,ရန်ကုန်တိုင်းဒေသကြီး မဲဆန္ဒနယ် ၉,United Democratic Party,5f3f9035c749de0ddc9de03c,0.438236019%
Yangon Constituency 9,ရန်ကုန်တိုင်းဒေသကြီး မဲဆန္ဒနယ် ၉,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,31.379225323%
Yangon Constituency 9,ရန်ကုန်တိုင်းဒေသကြီး မဲဆန္ဒနယ် ၉,National League for Democracy,5f3f9035c749de0ddc9de05b,62.399760482%
Yangon Constituency 9,ရန်ကုန်တိုင်းဒေသကြီး မဲဆန္ဒနယ် ၉,National Development Party,5f3f9035c749de0ddc9de08b,2.617381503%
Yangon Constituency 9,ရန်ကုန်တိုင်းဒေသကြီး မဲဆန္ဒနယ် ၉,Kayin People's Party,5f3f9035c749de0ddc9de035,1.788167334%
Yangon Constituency 9,ရန်ကုန်တိုင်းဒေသကြီး မဲဆန္ဒနယ် ၉,Democratic Party (Myanmar),5f3f9035c749de0ddc9de032,1.377229339%
